방문자 거주지,방문지,기준년월,거주지 관광소비 비율(%),전체 관광소비액(천원)
대만,서울특별시,202607,8.241,1070717487
대만,세종특별자치시,202001,1.702,64317
대만,세종특별자치시,202002,0.657,66284
대만,세종특별자치시,202003,0.011,63695
대만,세종특별자치시,202004,0.345,49693
대만,세종특별자치시,202005,1.044,62815
대만,세종특별자치시,202006,0.939,88180
대만,세종특별자치시,202007,0.376,77623
대만,세종특별자치시,202008,0.236,88948
대만,세종특별자치시,202009,0.232,112786
대만,세종특별자치시,202010,0.34,94456
대만,세종특별자치시,202011,0.053,85060
대만,세종특별자치시,202012,0.122,100225
대만,세종특별자치시,202101,0.012,83460
대만,세종특별자치시,202102,0.247,68653
대만,세종특별자치시,202103,0.231,90482
대만,세종특별자치시,202104,0.153,95109
대만,세종특별자치시,202105,0.098,101820
대만,세종특별자치시,202106,0.472,99538
대만,세종특별자치시,202107,0.267,130509
대만,세종특별자치시,202108,0.102,107684
대만,세종특별자치시,202109,0.153,136090
대만,세종특별자치시,202110,0.012,149825
대만,세종특별자치시,202111,0.053,108293
대만,세종특별자치시,202112,0.058,102706
대만,세종특별자치시,202201,0.045,93837
대만,세종특별자치시,202202,0.06,104695
대만,세종특별자치시,202203,0.412,147603
대만,세종특별자치시,202204,0.249,147490
대만,세종특별자치시,202205,0.256,192436
대만,세종특별자치시,202206,1.136,189772
대만,세종특별자치시,202207,0.143,199021
대만,세종특별자치시,202208,0.32,181550
대만,세종특별자치시,202209,0.362,184511
대만,세종특별자치시,202210,0.264,207460
대만,세종특별자치시,202211,0.143,191596
대만,세종특별자치시,202212,0.349,197546
대만,세종특별자치시,202301,0.408,136147
대만,세종특별자치시,202302,1.227,126770
대만,세종특별자치시,202303,0.309,186143
대만,세종특별자치시,202304,0.794,204717
대만,세종특별자치시,202305,1.043,209806
대만,세종특별자치시,202306,0.536,232631
대만,세종특별자치시,202307,0.809,288130
대만,세종특별자치시,202308,0.862,259533
대만,세종특별자치시,202309,1.652,278786
대만,세종특별자치시,202310,1.458,378052
대만,세종특별자치시,202311,0.668,282833
대만,세종특별자치시,202312,0.696,271706
대만,세종특별자치시,202401,0.469,235974
대만,세종특별자치시,202402,1.804,231949
대만,세종특별자치시,202403,0.338,349046
대만,세종특별자치시,202404,1.596,265549
대만,세종특별자치시,202405,1.633,293967
대만,세종특별자치시,202406,1.428,328780
대만,세종특별자치시,202407,1.208,297976
대만,세종특별자치시,202408,1.371,280268
대만,세종특별자치시,202409,2.911,313997
대만,세종특별자치시,202410,2.118,472628
대만,세종특별자치시,202411,3.702,399379
대만,세종특별자치시,202412,1.984,358502
대만,세종특별자치시,202501,2.449,233782
대만,세종특별자치시,202502,1.105,256352
대만,세종특별자치시,202503,0.966,354102
대만,세종특별자치시,202504,2.048,444655
대만,세종특별자치시,202505,3.243,435469
대만,세종특별자치시,202506,3.812,449899
대만,세종특별자치시,202507,2.008,367111
대만,세종특별자치시,202508,3.851,359805
대만,세종특별자치시,202509,2.766,465624
대만,세종특별자치시,202510,0.999,439217
대만,세종특별자치시,202511,2.698,437263
대만,세종특별자치시,202512,2.947,453078
대만,세종특별자치시,202601,2.281,434369
대만,세종특별자치시,202602,4.263,347530
대만,세종특별자치시,202603,3.552,842369
대만,세종특별자치시,202604,5.202,909421
대만,세종특별자치시,202605,5.806,1137264
대만,세종특별자치시,202606,2.773,918755
대만,세종특별자치시,202607,1.961,731197
대만,울산광역시,202001,1.687,1030480
대만,울산광역시,202002,2.017,859576
대만,울산광역시,202003,1.157,246587
대만,울산광역시,202004,0.455,243234
대만,울산광역시,202005,0.079,333803
대만,울산광역시,202006,0.157,379736
대만,울산광역시,202007,0.26,514134
대만,울산광역시,202008,0.673,533550
대만,울산광역시,202009,0.291,555487
대만,울산광역시,202010,0.143,717606
대만,울산광역시,202011,0.333,604882
대만,울산광역시,202012,0.798,536501
대만,울산광역시,202101,0.32,428175
대만,울산광역시,202102,1.13,432120
대만,울산광역시,202103,1.201,573704
대만,울산광역시,202104,0.844,552655
대만,울산광역시,202105,0.849,433813
대만,울산광역시,202106,1.465,506938
대만,울산광역시,202107,0.296,471921
대만,울산광역시,202108,0.494,428368
대만,울산광역시,202109,0.713,500889
대만,울산광역시,202110,1.166,628371
대만,울산광역시,202111,0.233,623740
대만,울산광역시,202112,0.252,541909
대만,울산광역시,202201,0.543,479189
대만,울산광역시,202202,0.213,568374
대만,울산광역시,202203,1.166,513762
대만,울산광역시,202204,1.411,708778
대만,울산광역시,202205,0.166,1137634
대만,울산광역시,202206,0.193,1030398
대만,울산광역시,202207,0.133,1005313
대만,울산광역시,202208,0.315,797112
대만,울산광역시,202209,0.983,787754
대만,울산광역시,202210,0.623,1426623
대만,울산광역시,202211,0.822,1126637
대만,울산광역시,202212,0.758,892663
대만,울산광역시,202301,1.892,791295
대만,울산광역시,202302,0.975,970803
대만,울산광역시,202303,2.081,1218074
대만,울산광역시,202304,1.351,1176379
대만,울산광역시,202305,1.407,1288435
대만,울산광역시,202306,2.119,1516414
대만,울산광역시,202307,2.316,1217172
대만,울산광역시,202308,2.863,1072548
대만,울산광역시,202309,2.148,1313037
대만,울산광역시,202310,1.416,1446957
대만,울산광역시,202311,1.668,1519786
대만,울산광역시,202312,2.047,1304195
대만,울산광역시,202401,2.888,1074246
대만,울산광역시,202402,1.481,1103702
대만,울산광역시,202403,1.65,1241361
대만,울산광역시,202404,1.651,1397576
대만,울산광역시,202405,3.077,1491798
대만,울산광역시,202406,2.355,1680416
대만,울산광역시,202407,1.923,1475713
대만,울산광역시,202408,2.89,1364388
대만,울산광역시,202409,2.597,1606974
대만,울산광역시,202410,1.474,1867704
대만,울산광역시,202411,1.195,1739352
대만,울산광역시,202412,1.96,1440369
대만,울산광역시,202501,3.004,1243965
대만,울산광역시,202502,2.372,1452139
대만,울산광역시,202503,1.899,1615356
대만,울산광역시,202504,2.225,1697997
대만,울산광역시,202505,3.982,1812556
대만,울산광역시,202506,2.852,1760908
대만,울산광역시,202507,3.236,1779861
대만,울산광역시,202508,3.676,1641708
대만,울산광역시,202509,3.674,2003916
대만,울산광역시,202510,2.416,2385567
대만,울산광역시,202511,2.902,2052937
대만,울산광역시,202512,3.977,1738462
대만,울산광역시,202601,2.08,1790499
대만,울산광역시,202602,3.753,1623934
대만,울산광역시,202603,1.858,2538225
대만,울산광역시,202604,2.669,2619361
대만,울산광역시,202605,2.007,2852809
대만,울산광역시,202606,3.55,2580985
대만,울산광역시,202607,3.092,2475254
대만,인천광역시,202001,2.603,39240477
대만,인천광역시,202002,2.69,29624915
대만,인천광역시,202003,0.282,6884005
대만,인천광역시,202004,0.3,4151206
대만,인천광역시,202005,0.374,5340178
대만,인천광역시,202006,1.152,5098783
대만,인천광역시,202007,0.396,5958797
대만,인천광역시,202008,0.549,6155165
대만,인천광역시,202009,0.689,5264410
대만,인천광역시,202010,0.733,4944903
대만,인천광역시,202011,1.649,5096223
대만,인천광역시,202012,1.363,4621835
대만,인천광역시,202101,1.361,4438393
대만,인천광역시,202102,0.458,4114931
대만,인천광역시,202103,0.416,5501276
대만,인천광역시,202104,1.392,5274493
대만,인천광역시,202105,0.96,5353902
대만,인천광역시,202106,0.885,5835522
대만,인천광역시,202107,1.115,6312824
대만,인천광역시,202108,0.975,7126769
대만,인천광역시,202109,1.27,6282857
대만,인천광역시,202110,1.51,6604230
대만,인천광역시,202111,1.404,6066065
대만,인천광역시,202112,1.212,5891166
대만,인천광역시,202201,0.9,5459172
대만,인천광역시,202202,1.634,5143558
대만,인천광역시,202203,0.981,6046092
대만,인천광역시,202204,0.84,7449695
대만,인천광역시,202205,0.76,11196435
대만,인천광역시,202206,0.801,11559169
대만,인천광역시,202207,1.272,15764295
대만,인천광역시,202208,1.461,19401538
대만,인천광역시,202209,2.028,22419964
대만,인천광역시,202210,2.009,30147113
대만,인천광역시,202211,4.274,30567090
대만,인천광역시,202212,3.944,32166750
대만,인천광역시,202301,6.23,29577169
대만,인천광역시,202302,5.203,24914946
대만,인천광역시,202303,4.05,34281547
대만,인천광역시,202304,4.578,39933049
대만,인천광역시,202305,3.375,45780188
대만,인천광역시,202306,4.637,40069327
대만,인천광역시,202307,3.359,39194473
대만,인천광역시,202308,3.342,39503860
대만,인천광역시,202309,3.027,38106054
대만,인천광역시,202310,3.293,37172117
대만,인천광역시,202311,2.68,39485997
대만,인천광역시,202312,3.128,37560298
대만,인천광역시,202401,4.086,37425072
대만,인천광역시,202402,3.392,35382988
대만,인천광역시,202403,3.343,44658871
대만,인천광역시,202404,3.298,50849392
대만,인천광역시,202405,3.707,49231451
대만,인천광역시,202406,3.619,51669567
대만,인천광역시,202407,4.051,48614639
대만,인천광역시,202408,3.316,58676086
대만,인천광역시,202409,3.572,56377405
대만,인천광역시,202410,3.443,58869497
대만,인천광역시,202411,2.69,63137319
대만,인천광역시,202412,3.32,58969792
대만,인천광역시,202501,4.054,55783820
대만,인천광역시,202502,5.096,48820737
대만,인천광역시,202503,6.063,67370520
대만,인천광역시,202504,7.198,71292389
대만,인천광역시,202505,4.792,70117431
대만,인천광역시,202506,5.16,65222046
대만,인천광역시,202507,5.364,71986641
대만,인천광역시,202508,4.754,75482615
대만,인천광역시,202509,5.176,71390473
대만,인천광역시,202510,4.967,70596490
대만,인천광역시,202511,4.364,76649920
대만,인천광역시,202512,5.773,78597496
대만,인천광역시,202601,4.777,70514766
대만,인천광역시,202602,6.596,62318376
대만,인천광역시,202603,5.215,92648542
대만,인천광역시,202604,4.845,102065502
대만,인천광역시,202605,4.486,115499816
대만,인천광역시,202606,5.22,101419421
대만,인천광역시,202607,5.177,97776030
대만,전라남도,202001,1.383,583633
대만,전라남도,202002,0.477,623651
대만,전라남도,202003,0.004,366065
대만,전라남도,202004,0.012,285929
대만,전라남도,202005,0.124,361631
대만,전라남도,202006,0.513,387968
대만,전라남도,202007,0.441,439218
대만,전라남도,202008,0.463,452109
대만,전라남도,202009,0.126,463957
대만,전라남도,202010,0.313,433331
대만,전라남도,202011,0.063,503568
대만,전라남도,202012,0.095,510370
대만,전라남도,202101,0.006,463978
대만,전라남도,202102,0.202,449798
대만,전라남도,202103,0.056,543792
대만,전라남도,202104,0.061,536818
대만,전라남도,202105,0.115,654641
대만,전라남도,202106,0.194,519111
대만,전라남도,202107,0.093,629147
대만,전라남도,202108,1.065,558467
대만,전라남도,202109,0.094,610420
대만,전라남도,202110,0.094,625137
대만,전라남도,202111,0.396,576692
대만,전라남도,202112,0.724,485430
대만,전라남도,202201,0.194,388729
대만,전라남도,202202,0.406,364419
대만,전라남도,202203,0.328,553861
대만,전라남도,202204,0.622,710583
대만,전라남도,202205,0.225,1112743
대만,전라남도,202206,0.653,1075249
대만,전라남도,202207,0.535,1111025
대만,전라남도,202208,0.427,1004698
대만,전라남도,202209,0.807,1151022
대만,전라남도,202210,0.392,1653345
대만,전라남도,202211,1.144,1224057
대만,전라남도,202212,0.602,1011386
대만,전라남도,202301,0.423,856454
대만,전라남도,202302,0.985,1022613
대만,전라남도,202303,0.563,1103580
대만,전라남도,202304,0.534,1603619
대만,전라남도,202305,0.604,1739300
대만,전라남도,202306,0.921,1494113
대만,전라남도,202307,0.961,1796531
대만,전라남도,202308,1.068,1639083
대만,전라남도,202309,0.996,1528203
대만,전라남도,202310,1.045,2264966
대만,전라남도,202311,0.904,1916644
대만,전라남도,202312,0.389,1224327
대만,전라남도,202401,1.437,1170536
대만,전라남도,202402,0.94,1034365
대만,전라남도,202403,0.683,1599255
대만,전라남도,202404,1.271,1752083
대만,전라남도,202405,1.392,1906712
대만,전라남도,202406,1.573,1844135
대만,전라남도,202407,1.958,1694904
대만,전라남도,202408,2.274,1778913
대만,전라남도,202409,2.334,1886447
대만,전라남도,202410,1.971,2822530
대만,전라남도,202411,2.24,1929094
대만,전라남도,202412,4.369,1557816
대만,전라남도,202501,3.506,1146965
대만,전라남도,202502,2.51,1037483
대만,전라남도,202503,2.022,1644483
대만,전라남도,202504,1.205,1940745
대만,전라남도,202505,0.873,1951796
대만,전라남도,202506,0.919,1787002
대만,전라남도,202507,0.961,1793190
대만,전라남도,202508,2.065,1617032
대만,전라남도,202509,1.034,1771918
대만,전라남도,202510,0.925,2378630
대만,전라남도,202511,1.451,1919324
대만,전라남도,202512,1.144,1679487
대만,전라남도,202601,2.194,1209089
대만,전라남도,202602,1.395,1027259
대만,전라남도,202603,0.836,2031826
대만,전라남도,202604,1.317,2855424
대만,전라남도,202605,1.172,3235000
대만,전라남도,202606,1.276,2573585
