방문자 거주지,방문지,기준년월,전체 외국인 방문자 수,거주지 방문자 수 비율(%)
일본,광주광역시,202303,32521,6.371
일본,광주광역시,202304,92137,5.152
일본,광주광역시,202305,94713,4.592
일본,광주광역시,202306,63591,8.449
일본,광주광역시,202307,67064,5.326
일본,광주광역시,202308,68796,7.544
일본,광주광역시,202309,88903,3.756
일본,광주광역시,202310,95946,3.796
일본,광주광역시,202311,81172,4.327
일본,광주광역시,202312,64910,5.703
일본,광주광역시,202401,62043,6.734
일본,광주광역시,202402,61068,4.819
일본,광주광역시,202403,81981,4.861
일본,광주광역시,202404,84081,4.039
일본,광주광역시,202405,79208,5.031
일본,광주광역시,202406,71039,5.870
일본,광주광역시,202407,75009,4.901
일본,광주광역시,202408,77371,7.721
일본,광주광역시,202409,88588,5.387
일본,광주광역시,202410,96937,6.600
일본,광주광역시,202411,99602,4.679
일본,광주광역시,202412,72754,5.053
일본,광주광역시,202501,66077,5.699
일본,광주광역시,202502,58162,6.602
일본,광주광역시,202503,82516,5.081
일본,광주광역시,202504,94289,6.247
일본,광주광역시,202505,98363,6.651
일본,광주광역시,202506,91525,3.846
일본,광주광역시,202507,108483,4.413
일본,광주광역시,202508,97993,5.815
일본,광주광역시,202509,102792,4.086
일본,광주광역시,202510,102192,6.333
일본,광주광역시,202511,94820,5.706
일본,광주광역시,202512,82041,4.800
일본,광주광역시,202601,71412,4.257
일본,광주광역시,202602,59494,7.527
일본,광주광역시,202603,77628,7.660
일본,광주광역시,202604,95519,4.996
일본,광주광역시,202605,99479,4.558
일본,광주광역시,202606,87498,3.748
일본,대구광역시,202001,96875,8.741
일본,대구광역시,202002,58553,11.494
일본,대구광역시,202003,2473,4.003
일본,대구광역시,202004,4702,0.723
일본,대구광역시,202005,4515,1.085
일본,대구광역시,202006,5875,1.311
일본,대구광역시,202007,3446,1.277
일본,대구광역시,202008,4459,1.166
일본,대구광역시,202009,4022,0.721
일본,대구광역시,202010,3929,1.018
일본,대구광역시,202011,3916,1.251
일본,대구광역시,202012,3620,1.105
일본,대구광역시,202101,8032,0.921
일본,대구광역시,202102,10852,0.525
일본,대구광역시,202103,15706,0.388
일본,대구광역시,202104,13350,0.360
일본,대구광역시,202105,13579,0.722
일본,대구광역시,202106,13815,0.420
일본,대구광역시,202107,15819,0.360
일본,대구광역시,202108,20169,0.645
일본,대구광역시,202109,20633,0.436
일본,대구광역시,202110,23217,0.508
일본,대구광역시,202111,17181,0.518
일본,대구광역시,202112,18044,0.360
일본,대구광역시,202201,12465,1.685
일본,대구광역시,202202,15677,3.789
일본,대구광역시,202203,15486,1.957
일본,대구광역시,202204,19853,1.828
일본,대구광역시,202205,26000,2.442
일본,대구광역시,202206,28520,2.584
일본,대구광역시,202207,34814,4.521
일본,대구광역시,202208,41668,8.491
일본,대구광역시,202209,41654,6.564
일본,대구광역시,202210,56802,9.540
일본,대구광역시,202211,50074,9.566
일본,대구광역시,202212,54345,10.360
일본,대구광역시,202301,62959,11.064
일본,대구광역시,202302,62043,10.830
일본,대구광역시,202303,64119,13.068
일본,대구광역시,202304,158119,5.329
일본,대구광역시,202305,169586,6.529
일본,대구광역시,202306,132786,7.285
일본,대구광역시,202307,157629,5.755
일본,대구광역시,202308,161765,8.672
일본,대구광역시,202309,166561,7.627
일본,대구광역시,202310,165400,7.274
일본,대구광역시,202311,141208,9.196
일본,대구광역시,202312,128303,9.618
일본,대구광역시,202401,118060,8.837
일본,대구광역시,202402,124580,7.903
일본,대구광역시,202403,164731,8.801
일본,대구광역시,202404,166075,6.759
일본,대구광역시,202405,168834,8.152
일본,대구광역시,202406,150714,8.174
일본,대구광역시,202407,165796,8.014
일본,대구광역시,202408,175484,9.878
일본,대구광역시,202409,168701,8.123
일본,대구광역시,202410,188108,8.956
일본,대구광역시,202411,186804,7.097
일본,대구광역시,202412,138202,9.322
일본,대구광역시,202501,120952,11.553
일본,대구광역시,202502,111056,11.815
일본,대구광역시,202503,165480,11.532
일본,대구광역시,202504,190951,9.171
일본,대구광역시,202505,197946,10.055
일본,대구광역시,202506,179766,6.662
일본,대구광역시,202507,245848,9.398
일본,대구광역시,202508,216590,8.888
일본,대구광역시,202509,199376,8.467
일본,대구광역시,202510,221794,10.238
일본,대구광역시,202511,195336,11.001
일본,대구광역시,202512,156868,9.766
일본,대구광역시,202601,130944,9.521
일본,대구광역시,202602,128051,10.361
일본,대구광역시,202603,170979,13.041
일본,대구광역시,202604,207721,6.959
일본,대구광역시,202605,232199,9.006
일본,대구광역시,202606,213740,7.551
일본,대구광역시,202607,208150,6.281
일본,대전광역시,202001,55829,7.700
일본,대전광역시,202002,33322,11.440
일본,대전광역시,202003,2006,6.830
일본,대전광역시,202004,3472,1.152
일본,대전광역시,202005,3338,1.498
일본,대전광역시,202006,4264,1.618
일본,대전광역시,202007,2766,1.338
일본,대전광역시,202008,3767,1.832
일본,대전광역시,202009,3324,1.264
일본,대전광역시,202010,3093,1.552
일본,대전광역시,202011,3041,2.302
일본,대전광역시,202012,3234,1.577
일본,대전광역시,202101,5592,1.091
